Unnamed: 0.1,Unnamed: 0,Organisation,Location,Date,Detail,Rocket_Status,Price,Mission_Status,ISO
1321,1321,Northrop,USA,"Thu Apr 02, 1998 16:24 UTC",Pegasus XL | TRACE,StatusActive,40.0,Success,USA
1323,1323,CASC,China,"Wed Mar 25, 1998 17:01 UTC",Long March 2C | Iridium 51 & 61,StatusActive,30.8,Success,CHN
1328,1328,Northrop,USA,"Thu Feb 26, 1998 07:07 UTC",Pegasus XL | SNOE & BATSAT,StatusActive,40.0,Success,USA
1332,1332,Northrop,USA,"Tue Feb 10, 1998 13:20 UTC",Minotaur C (Taurus) | GFO & Orbcomm 11 and 12,StatusActive,45.0,Success,USA
1336,1336,NASA,USA,"Thu Jan 22, 1998 02:48 UTC",Space Shuttle Endeavour | STS-89,StatusRetired,450.0,Success,USA
1341,1341,Northrop,USA,"Tue Dec 23, 1997 19:11 UTC",Pegasus XL/HAPS | Orbcomm A1-A8,StatusActive,40.0,Success,USA
1347,1347,CASC,China,"Mon Dec 08, 1997 07:16 UTC",Long March 2C | Iridium 42 & 44,StatusActive,30.8,Success,CHN
1350,1350,NASA,USA,"Wed Nov 19, 1997 19:46 UTC",Space Shuttle Columbia | STS-87,StatusRetired,450.0,Success,USA
1358,1358,Northrop,USA,"Wed Oct 22, 1997 13:13 UTC",Pegasus XL | STEP-4,StatusActive,40.0,Success,USA
1362,1362,ISRO,India,"Mon Sep 29, 1997 10:20 UTC",PSLV-G | IRS-1D,StatusRetired,25.0,Partial Failure,IND
1364,1364,NASA,USA,"Thu Sep 25, 1997 14:34 UTC",Space Shuttle Atlantis | STS-86,StatusRetired,450.0,Success,USA
1370,1370,CASC,China,"Mon Sep 01, 1997 14:00 UTC",Long March 2C | Iridium mass simulator A&B,StatusActive,30.8,Success,CHN
1371,1371,Northrop,USA,"Fri Aug 29, 1997 15:02 UTC",Pegasus XL | FORTE,StatusActive,40.0,Success,USA
1377,1377,NASA,USA,"Thu Aug 07, 1997 14:41 UTC",Space Shuttle Discovery | STS-85,StatusRetired,450.0,Success,USA
1378,1378,Northrop,USA,"Fri Aug 01, 1997 20:20 UTC",Pegasus XL | OrbView-2,StatusActive,40.0,Success,USA
1382,1382,NASA,USA,"Tue Jul 01, 1997 18:02 UTC",Space Shuttle Columbia | STS-94,StatusRetired,450.0,Success,USA
1388,1388,NASA,USA,"Thu May 15, 1997 08:07 UTC",Space Shuttle Atlantis | STS-84,StatusRetired,450.0,Success,USA
1390,1390,CASC,China,"Sun May 11, 1997 16:17 UTC",Long March 3A | ChinaSat 6,StatusActive,69.7,Success,CHN
1393,1393,Northrop,USA,"Mon Apr 21, 1997 11:59 UTC",Pegasus XL | MiniSat & Celestis space burial,StatusActive,40.0,Success,USA
1396,1396,NASA,USA,"Fri Apr 04, 1997 19:20 UTC",Space Shuttle Columbia | STS-83,StatusRetired,450.0,Success,USA
1397,1397,Lockheed,USA,"Fri Apr 04, 1997 16:47 UTC",Titan II(23)G | USA-131,StatusRetired,35.0,Success,USA
1405,1405,NASA,USA,"Tue Feb 11, 1997 08:55 UTC",Space Shuttle Discovery | STS-82,StatusRetired,450.0,Success,USA
1408,1408,NASA,USA,"Sun Jan 12, 1997 09:27 UTC",Space Shuttle Atlantis | STS-81,StatusRetired,450.0,Success,USA
1413,1413,NASA,USA,"Sat Dec 07, 1996 11:49 UTC",Space Shuttle Columbia | STS-80,StatusRetired,450.0,Success,USA
1418,1418,Northrop,USA,"Mon Nov 04, 1996 17:08 UTC",Pegasus XL | HETE & SAC-B,StatusActive,40.0,Failure,USA
1420,1420,CASC,China,"Sun Oct 20, 1996 07:20 UTC",Long March 2D | FSW-2 No.3,StatusActive,29.75,Success,CHN
1421,1421,NASA,USA,"Mon Sep 16, 1996 08:54 UTC",Space Shuttle Atlantis | STS-79,StatusRetired,450.0,Success,USA
1428,1428,Northrop,USA,"Wed Aug 21, 1996 09:47 UTC",Pegasus XL | FAST,StatusActive,40.0,Success,USA
1438,1438,Northrop,USA,"Tue Jul 02, 1996 07:48 UTC",Pegasus XL | TOMS,StatusActive,40.0,Success,USA
1439,1439,NASA,USA,"Thu Jun 20, 1996 14:49 UTC",Space Shuttle Columbia | STS-78,StatusRetired,450.0,Success,USA
1443,1443,NASA,USA,"Sun May 19, 1996 10:30 UTC",Space Shuttle Endeavour | STS-77,StatusRetired,450.0,Success,USA
1444,1444,Northrop,USA,"Fri May 17, 1996 02:44 UTC",Pegasus | MSTI-3,StatusRetired,40.0,Success,USA
1454,1454,NASA,USA,"Fri Mar 22, 1996 08:13 UTC",Space Shuttle Atlantis | STS-76,StatusRetired,450.0,Success,USA
1455,1455,ISRO,India,"Thu Mar 21, 1996 04:53 UTC",PSLV-G | IRS-P3,StatusRetired,25.0,Success,IND
1457,1457,Northrop,USA,"Sat Mar 09, 1996 01:53 UTC",Pegasus XL | REX II,StatusActive,40.0,Success,USA
1459,1459,NASA,USA,"Thu Feb 22, 1996 20:18 UTC",Space Shuttle Columbia | STS-75,StatusRetired,450.0,Success,USA
1468,1468,NASA,USA,"Thu Jan 11, 1996 09:41 UTC",Space Shuttle Endeavour | STS-72,StatusRetired,450.0,Success,USA
1479,1479,NASA,USA,"Sun Nov 12, 1995 12:30 UTC",Space Shuttle Atlantis | STS-74,StatusRetired,450.0,Success,USA
1483,1483,EER,USA,"Mon Oct 23, 1995 22:03 UTC",Conestoga-1620 | METEOR,StatusRetired,20.0,Failure,USA
1485,1485,NASA,USA,"Fri Oct 20, 1995 13:53 UTC",Space Shuttle Columbia | STS-73,StatusRetired,450.0,Success,USA
1489,1489,NASA,USA,"Thu Sep 07, 1995 15:09 UTC",Space Shuttle Endeavour | STS-69,StatusRetired,450.0,Success,USA
1499,1499,NASA,USA,"Thu Jul 13, 1995 13:41 UTC",Space Shuttle Discovery | STS-70,StatusRetired,450.0,Success,USA
1503,1503,NASA,USA,"Tue Jun 27, 1995 19:32 UTC",Space Shuttle Atlantis | STS-71,StatusRetired,450.0,Success,USA
1504,1504,Northrop,USA,"Thu Jun 22, 1995 19:58 UTC",Pegasus XL | STEP-3,StatusActive,40.0,Failure,USA
1515,1515,Northrop,USA,"Mon Apr 03, 1995 13:48 UTC",Pegasus | Orbcomm F1 and F2 & OrbView-1,StatusRetired,40.0,Success,USA
1523,1523,NASA,USA,"Thu Mar 02, 1995 06:38 UTC",Space Shuttle Endeavour | STS-67,StatusRetired,450.0,Success,USA
1524,1524,NASA,USA,"Fri Feb 03, 1995 05:22 UTC",Space Shuttle Discovery | STS-63,StatusRetired,450.0,Success,USA
1537,1537,CASC,China,"Tue Nov 29, 1994 17:02 UTC",Long March 3A | Chinasat-5,StatusActive,69.7,Partial Failure,CHN
1542,1542,NASA,USA,"Thu Nov 03, 1994 16:59 UTC",Space Shuttle Atlantis | STS-66,StatusRetired,450.0,Success,USA
1546,1546,ISRO,India,"Sat Oct 15, 1994 05:05 UTC",PSLV-G | IRS-P2,StatusRetired,25.0,Success,IND
1550,1550,NASA,USA,"Fri Sep 30, 1994 11:16 UTC",Space Shuttle Endeavour | STS-68,StatusRetired,450.0,Success,USA
1552,1552,NASA,USA,"Fri Sep 09, 1994 22:22 UTC",Space Shuttle Discovery | STS-64,StatusRetired,450.0,Success,USA
1554,1554,Northrop,USA,"Sat Sep 03, 1994 14:38 UTC",Pegasus | APEX,StatusRetired,40.0,Success,USA
1568,1568,NASA,USA,"Fri Jul 08, 1994 04:43 UTC",Space Shuttle Columbia | STS-65,StatusRetired,450.0,Success,USA
1569,1569,CASC,China,"Sun Jul 03, 1994 08:00 UTC",Long March 2D | FSW-2 No.2,StatusActive,29.75,Success,CHN
1570,1570,Northrop,USA,"Mon Jun 27, 1994 21:15 UTC",Pegasus XL | STEP-1,StatusActive,40.0,Failure,USA
1574,1574,Northrop,USA,"Thu May 19, 1994 17:03 UTC",Pegasus/HAPS | STEP-2,StatusRetired,40.0,Partial Failure,USA
1580,1580,NASA,USA,"Sat Apr 09, 1994 11:05 UTC",Space Shuttle Endeavour | STS-59,StatusRetired,450.0,Success,USA
1582,1582,Northrop,USA,"Sun Mar 13, 1994 22:32 UTC",Minotaur C (Taurus) | STEP Mission 0 & DARPASAT,StatusActive,45.0,Success,USA
1584,1584,NASA,USA,"Fri Mar 04, 1994 13:53 UTC",Space Shuttle Columbia | STS-62,StatusRetired,450.0,Success,USA
1587,1587,CASC,China,"Tue Feb 08, 1994 08:34 UTC","Long March 3A | Shijian 4, Kuafu-1 (mass simulator)",StatusActive,69.7,Success,CHN
1590,1590,NASA,USA,"Thu Feb 03, 1994 12:10 UTC",Space Shuttle Discovery | STS-60,StatusRetired,450.0,Success,USA
1591,1591,Martin Marietta,USA,"Tue Jan 25, 1994 16:34 UTC",Titan II(23)G | Clementine,StatusRetired,35.0,Success,USA
1598,1598,NASA,USA,"Thu Dec 02, 1993 09:27 UTC",Space Shuttle Endeavour | STS-61,StatusRetired,450.0,Success,USA
1605,1605,NASA,USA,"Mon Oct 18, 1993 14:53 UTC",Space Shuttle Columbia | STS-58,StatusRetired,450.0,Success,USA
1606,1606,CASC,China,"Fri Oct 08, 1993 08:00 UTC",Long March 2C | FSW-1 No.5,StatusActive,30.8,Success,CHN
1607,1607,Martin Marietta,USA,"Tue Oct 05, 1993 17:56 UTC",Titan II(23)G | Landsat 6,StatusRetired,35.0,Failure,USA
1609,1609,ISRO,India,"Mon Sep 20, 1993 05:12 UTC",PSLV-G | IRS-P1,StatusRetired,25.0,Failure,IND
1612,1612,NASA,USA,"Sun Sep 12, 1993 11:45 UTC",Space Shuttle Discovery | STS-51,StatusRetired,450.0,Success,USA
1626,1626,NASA,USA,"Mon Jun 21, 1993 13:07 UTC",Space Shuttle Endeavour | STS-57,StatusRetired,450.0,Success,USA
1633,1633,NASA,USA,"Mon Apr 26, 1993 14:50 UTC",Space Shuttle Columbia | STS-55,StatusRetired,450.0,Success,USA
1634,1634,Northrop,USA,"Sun Apr 25, 1993 13:56 UTC",Pegasus | ALEXIS,StatusRetired,40.0,Success,USA
1638,1638,NASA,USA,"Thu Apr 08, 1993 05:29 UTC",Space Shuttle Discovery | STS-56,StatusRetired,450.0,Success,USA
1648,1648,Northrop,USA,"Tue Feb 09, 1993 14:30 UTC",Pegasus | SCD-1,StatusRetired,40.0,Success,USA
1652,1652,NASA,USA,"Wed Jan 13, 1993 13:59 UTC",Space Shuttle Endeavour | STS-54,StatusRetired,450.0,Success,USA
1660,1660,NASA,USA,"Wed Dec 02, 1992 13:24 UTC",Space Shuttle Discovery | STS-53,StatusRetired,450.0,Success,USA
1671,1671,NASA,USA,"Thu Oct 22, 1992 17:09 UTC",Space Shuttle Columbia | STS-52,StatusRetired,450.0,Success,USA
1675,1675,CASC,China,"Tue Oct 06, 1992 06:20 UTC","Long March 2C | FSW-1 No.4, Freja",StatusActive,30.8,Success,CHN
1676,1676,Martin Marietta,USA,"Fri Sep 25, 1992 17:05 UTC",Commercial Titan III | Mars Observer,StatusRetired,136.6,Success,USA
1677,1677,NASA,USA,"Sat Sep 12, 1992 14:23 UTC",Space Shuttle Endeavour | STS-47,StatusRetired,450.0,Success,USA
1684,1684,CASC,China,"Sun Aug 09, 1992 08:00 UTC",Long March 2D | FSW-2 No.1,StatusActive,29.75,Success,CHN
1686,1686,NASA,USA,"Fri Jul 31, 1992 13:56 UTC",Space Shuttle Atlantis | STS-46,StatusRetired,450.0,Success,USA
1695,1695,NASA,USA,"Thu Jun 25, 1992 16:12 UTC",Space Shuttle Columbia | STS-50,StatusRetired,450.0,Success,USA
1700,1700,NASA,USA,"Thu May 07, 1992 23:40 UTC",Space Shuttle Endeavour | STS-49,StatusRetired,450.0,Success,USA
1701,1701,Martin Marietta,USA,"Sat Apr 25, 1992 08:53 UTC",Titan II(23)G | USA-81,StatusRetired,35.0,Success,USA
1705,1705,NASA,USA,"Tue Mar 24, 1992 13:13 UTC",Space Shuttle Atlantis | STS-45,StatusRetired,450.0,Success,USA
1716,1716,NASA,USA,"Wed Jan 22, 1992 14:52 UTC",Space Shuttle Discovery | STS-42,StatusRetired,450.0,Success,USA
1724,1724,NASA,USA,"Sun Nov 24, 1991 23:44 UTC",Space Shuttle Atlantis | STS-44,StatusRetired,450.0,Success,USA
1732,1732,NASA,USA,"Thu Sep 12, 1991 23:11 UTC",Space Shuttle Discovery | STS-48,StatusRetired,450.0,Success,USA
1741,1741,NASA,USA,"Fri Aug 02, 1991 15:02 UTC",Space Shuttle Atlantis | STS-43,StatusRetired,450.0,Success,USA
1743,1743,Northrop,USA,"Sun Jul 21, 1991 17:33 UTC",Pegasus/HAPS | 7 Microsats,StatusRetired,40.0,Partial Failure,USA
1750,1750,NASA,USA,"Wed Jun 05, 1991 13:24 UTC",Space Shuttle Columbia | STS-40,StatusRetired,450.0,Success,USA
1755,1755,NASA,USA,"Sun Apr 28, 1991 11:33 UTC",Space Shuttle Discovery | STS-39,StatusRetired,450.0,Success,USA
1760,1760,NASA,USA,"Fri Apr 05, 1991 14:22 UTC",Space Shuttle Atlantis | STS-37,StatusRetired,450.0,Success,USA
1779,1779,NASA,USA,"Sun Dec 02, 1990 06:49 UTC",Space Shuttle Columbia | STS-35,StatusRetired,450.0,Success,USA
1787,1787,NASA,USA,"Thu Nov 15, 1990 23:48 UTC",Space Shuttle Atlantis | STS-38,StatusRetired,450.0,Success,USA
1793,1793,NASA,USA,"Sat Oct 06, 1990 11:47 UTC",Space Shuttle Discovery | STS-41,StatusRetired,450.0,Success,USA
1794,1794,CASC,China,"Fri Oct 05, 1990 06:14 UTC",Long March 2C | FSW-1 No.3,StatusActive,30.8,Success,CHN
1815,1815,Martin Marietta,USA,"Sat Jun 23, 1990 11:19 UTC",Commercial Titan III | Intelsat 604,StatusRetired,136.6,Success,USA
1825,1825,NASA,USA,"Tue Apr 24, 1990 12:33 UTC",Space Shuttle Discovery | STS-31,StatusRetired,450.0,Success,USA
1831,1831,Northrop,USA,"Thu Apr 05, 1990 19:10 UTC",Pegasus | Pegsat & NavySat,StatusRetired,40.0,Success,USA
1837,1837,Martin Marietta,USA,"Wed Mar 14, 1990 11:52 UTC",Commercial Titan III | Intelsat 603,StatusRetired,136.6,Failure,USA
1838,1838,NASA,USA,"Wed Feb 28, 1990 07:50 UTC",Space Shuttle Atlantis | STS-36,StatusRetired,450.0,Success,USA
1854,1854,NASA,USA,"Tue Jan 09, 1990 12:35 UTC",Space Shuttle Columbia | STS-32,StatusRetired,450.0,Success,USA
1855,1855,Martin Marietta,USA,"Mon Jan 01, 1990 00:07 UTC",Commercial Titan III | Skynet 4A & JCSAT-2,StatusRetired,136.6,Success,USA
1861,1861,NASA,USA,"Thu Nov 23, 1989 00:23 UTC",Space Shuttle Discovery | STS-33R,StatusRetired,450.0,Success,USA
1864,1864,NASA,USA,"Wed Oct 18, 1989 16:53 UTC",Space Shuttle Atlantis | STS-34R,StatusRetired,450.0,Success,USA
1870,1870,Martin Marietta,USA,"Wed Sep 06, 1989 01:48 UTC",Titan II(23)G | USA-45,StatusRetired,35.0,Success,USA
1877,1877,NASA,USA,"Tue Aug 08, 1989 12:37 UTC",Space Shuttle Columbia | STS-28R,StatusRetired,450.0,Success,USA
1891,1891,NASA,USA,"Thu May 04, 1989 18:46 UTC",Space Shuttle Atlantis | STS-30R,StatusRetired,450.0,Success,USA
1896,1896,NASA,USA,"Mon Mar 13, 1989 14:57 UTC",Space Shuttle Discovery | STS-29R,StatusRetired,450.0,Success,USA
1913,1913,NASA,USA,"Fri Dec 02, 1988 14:30 UTC",Space Shuttle Atlantis | STS-27R,StatusRetired,450.0,Success,USA
1916,1916,RVSN USSR,Kazakhstan,"Tue Nov 15, 1988 03:00 UTC",Energiya/Buran | Buran,StatusRetired,5000.0,Success,KAZ
1922,1922,NASA,USA,"Thu Sep 29, 1988 15:37 UTC",Space Shuttle Discovery | STS-26R,StatusRetired,450.0,Success,USA
1929,1929,Martin Marietta,USA,"Mon Sep 05, 1988 09:25 UTC",Titan II(23)G | USA-32,StatusRetired,35.0,Success,USA
1932,1932,CASC,China,"Fri Aug 05, 1988 07:29 UTC",Long March 2C | FSW-1 No.2,StatusActive,30.8,Success,CHN
1980,1980,CASC,China,"Wed Sep 09, 1987 07:15 UTC",Long March 2C | FSW-1 No.1,StatusActive,30.8,Success,CHN
1986,1986,CASC,China,"Wed Aug 05, 1987 06:39 UTC",Long March 2C | FSW-0 No.9,StatusActive,30.8,Success,CHN
2000,2000,RVSN USSR,Kazakhstan,"Fri May 15, 1987 17:30 UTC",Energiya/Polyus | Polyus Space Station,StatusRetired,5000.0,Success,KAZ
2041,2041,CASC,China,"Mon Oct 06, 1986 05:40 UTC",Long March 2C | FSW-0 No.8,StatusActive,30.8,Success,CHN
2079,2079,NASA,USA,"Tue Jan 28, 1986 16:38 UTC",Space Shuttle Challenger | STS-51-L,StatusRetired,450.0,Failure,USA
2083,2083,NASA,USA,"Sun Jan 12, 1986 11:55 UTC",Space Shuttle Columbia | STS-61-C,StatusRetired,450.0,Success,USA
2091,2091,NASA,USA,"Wed Nov 27, 1985 00:29 UTC",Space Shuttle Atlantis | STS-61-B,StatusRetired,450.0,Success,USA
2094,2094,NASA,USA,"Wed Nov 06, 1985 17:00 UTC",Space Shuttle Challenger | STS-61-A,StatusRetired,450.0,Success,USA
2101,2101,CASC,China,"Mon Oct 21, 1985 05:04 UTC",Long March 2C | FSW-0 No.7,StatusActive,30.8,Success,CHN
2104,2104,NASA,USA,"Thu Oct 03, 1985 15:15 UTC",Space Shuttle Atlantis | STS-51-J,StatusRetired,450.0,Success,USA
2115,2115,NASA,USA,"Tue Aug 27, 1985 10:58 UTC",Space Shuttle Discovery | STS-51-I,StatusRetired,450.0,Success,USA
2121,2121,NASA,USA,"Thu Jul 25, 1985 21:00 UTC",Space Shuttle Challenger | STS-51-F,StatusRetired,450.0,Success,USA
2129,2129,NASA,USA,"Mon Jun 17, 1985 11:33 UTC",Space Shuttle Discovery | STS-51-G,StatusRetired,450.0,Success,USA
2136,2136,NASA,USA,"Mon May 06, 1985 16:02 UTC",Space Shuttle Challenger | STS-51-B,StatusRetired,450.0,Success,USA
2141,2141,NASA,USA,"Fri Apr 12, 1985 13:59 UTC",Space Shuttle Discovery | STS-51-D,StatusRetired,450.0,Success,USA
2153,2153,NASA,USA,"Thu Jan 24, 1985 19:50 UTC",Space Shuttle Discovery | STS-51-C,StatusRetired,450.0,Success,USA
2168,2168,NASA,USA,"Thu Nov 08, 1984 12:15 UTC",Space Shuttle Discovery | STS-51-A,StatusRetired,450.0,Success,USA
2172,2172,NASA,USA,"Fri Oct 05, 1984 11:03 UTC",Space Shuttle Challenger | STS-41-G,StatusRetired,450.0,Success,USA
2177,2177,CASC,China,"Wed Sep 12, 1984 05:44 UTC",Long March 2C | FSW-0 No.6,StatusActive,30.8,Success,CHN
2180,2180,NASA,USA,"Thu Aug 30, 1984 12:41 UTC",Space Shuttle Discovery | STS-41-D,StatusRetired,450.0,Success,USA
2210,2210,NASA,USA,"Fri Apr 06, 1984 13:58 UTC",Space Shuttle Challenger | STS-41-C,StatusRetired,450.0,Success,USA
2220,2220,NASA,USA,"Fri Feb 03, 1984 13:00 UTC",Space Shuttle Challenger | STS-41-B,StatusRetired,450.0,Success,USA
2233,2233,NASA,USA,"Mon Nov 28, 1983 16:00 UTC",Space Shuttle Columbia | STS-9,StatusRetired,450.0,Success,USA
2246,2246,NASA,USA,"Mon Sep 05, 1983 07:40 UTC",Space Shuttle Challenger | STS-8,StatusRetired,450.0,Success,USA
2249,2249,CASC,China,"Fri Aug 19, 1983 06:00 UTC",Long March 2C | FSW-0 No.5,StatusActive,30.8,Success,CHN
2261,2261,NASA,USA,"Sat Jun 18, 1983 11:33 UTC",Space Shuttle Challenger | STS-7,StatusRetired,450.0,Success,USA
2278,2278,NASA,USA,"Mon Apr 04, 1983 18:30 UTC",Space Shuttle Challenger | STS-6,StatusRetired,450.0,Success,USA
2300,2300,NASA,USA,"Thu Nov 11, 1982 12:19 UTC",Space Shuttle Columbia | STS-5,StatusRetired,450.0,Success,USA
2309,2309,CASC,China,"Thu Sep 09, 1982 07:19 UTC",Long March 2C | FSW-0 No.4,StatusActive,30.8,Success,CHN
2323,2323,NASA,USA,"Sun Jun 27, 1982 16:09 UTC",Space Shuttle Columbia | STS-4,StatusRetired,450.0,Success,USA
2348,2348,NASA,USA,"Mon Mar 22, 1982 16:00 UTC",Space Shuttle Columbia | STS-3,StatusRetired,450.0,Success,USA
2371,2371,NASA,USA,"Thu Nov 12, 1981 15:09 UTC",Space Shuttle Columbia | STS-2,StatusRetired,450.0,Success,USA
2408,2408,NASA,USA,"Sun Apr 12, 1981 12:00 UTC",Space Shuttle Columbia | STS-1,StatusRetired,450.0,Success,USA
3149,3149,NASA,USA,"Mon May 14, 1973 17:30 UTC",Saturn V | Skylab 1,StatusRetired,1160.0,Success,USA
3180,3180,NASA,USA,"Tue Dec 19, 1972 19:24 UTC",Saturn V | Apollo 17,StatusRetired,1160.0,Success,USA
3243,3243,NASA,USA,"Sun Apr 16, 1972 17:54 UTC",Saturn V | Apollo 16,StatusRetired,1160.0,Success,USA
3328,3328,NASA,USA,"Mon Jul 26, 1971 13:34 UTC",Saturn V | Apollo 15,StatusRetired,1160.0,Success,USA
3384,3384,NASA,USA,"Sun Jan 31, 1971 21:03 UTC",Saturn V | Apollo 14,StatusRetired,1160.0,Success,USA
3475,3475,NASA,USA,"Sat Apr 11, 1970 19:13 UTC",Saturn V | Apollo 13,StatusRetired,1160.0,Success,USA
3511,3511,NASA,USA,"Fri Nov 14, 1969 16:22 UTC",Saturn V | Apollo 12,StatusRetired,1160.0,Success,USA
3545,3545,NASA,USA,"Wed Jul 16, 1969 13:32 UTC",Saturn V | Apollo 11,StatusRetired,1160.0,Success,USA
3554,3554,US Air Force,USA,"Tue Jun 03, 1969 16:49 UTC",Titan IIIB | OPS 1077,StatusRetired,59.0,Success,USA
3560,3560,NASA,USA,"Sun May 18, 1969 16:49 UTC",Saturn V | Apollo 10,StatusRetired,1160.0,Success,USA
3563,3563,US Air Force,USA,"Tue Apr 15, 1969 17:30 UTC",Titan IIIB | OPS 5310,StatusRetired,59.0,Success,USA
3583,3583,US Air Force,USA,"Tue Mar 04, 1969 19:30 UTC",Titan IIIB | OPS 4248,StatusRetired,59.0,Success,USA
3584,3584,NASA,USA,"Mon Mar 03, 1969 16:00 UTC",Saturn V | Apollo 9,StatusRetired,1160.0,Success,USA
3595,3595,US Air Force,USA,"Wed Jan 22, 1969 19:10 UTC",Titan IIIB | OPS 7585,StatusRetired,59.0,Success,USA
3603,3603,NASA,USA,"Sat Dec 21, 1968 12:51 UTC",Saturn V | Apollo 8,StatusRetired,1160.0,Success,USA
3609,3609,US Air Force,USA,"Wed Dec 04, 1968 19:23 UTC",Titan IIIB | OPS 6518,StatusRetired,59.0,Success,USA
3618,3618,US Air Force,USA,"Wed Nov 06, 1968 19:10 UTC",Titan IIIB | OPS 5296,StatusRetired,59.0,Success,USA
3645,3645,US Air Force,USA,"Tue Aug 06, 1968 18:30 UTC",Titan IIIB | OPS 5247,StatusRetired,59.0,Success,USA
3646,3646,US Air Force,USA,"Tue Aug 06, 1968 16:33 UTC",Titan IIIB | OPS 5187,StatusRetired,59.0,Success,USA
3662,3662,US Air Force,USA,"Wed Jun 05, 1968 17:31 UTC",Titan IIIB | OPS 5138,StatusRetired,59.0,Success,USA
3677,3677,US Air Force,USA,"Wed Apr 17, 1968 17:00 UTC",Titan IIIB | OPS 5105,StatusRetired,59.0,Success,USA
3683,3683,NASA,USA,"Thu Apr 04, 1968 12:00 UTC",Saturn V | Apollo 6,StatusRetired,1160.0,Partial Failure,USA
3690,3690,US Air Force,USA,"Wed Mar 13, 1968 19:55 UTC",Titan IIIB | OPS 5057,StatusRetired,59.0,Success,USA
3702,3702,US Air Force,USA,"Thu Jan 18, 1968 19:04 UTC",Titan IIIB | OPS 5028,StatusRetired,59.0,Success,USA
3709,3709,US Air Force,USA,"Tue Dec 05, 1967 18:45 UTC",Titan IIIB | OPS 5000,StatusRetired,59.0,Success,USA
3716,3716,NASA,USA,"Thu Nov 09, 1967 12:00 UTC",Saturn V | Apollo 4,StatusRetired,1160.0,Success,USA
3725,3725,US Air Force,USA,"Wed Oct 25, 1967 19:15 UTC",Titan IIIB | OPS 4995,StatusRetired,59.0,Success,USA
3737,3737,US Air Force,USA,"Tue Sep 19, 1967 18:28 UTC",Titan IIIB | OPS 4941,StatusRetired,59.0,Success,USA
3746,3746,US Air Force,USA,"Wed Aug 16, 1967 17:02 UTC",Titan IIIB | OPS 4866,StatusRetired,59.0,Success,USA
3758,3758,US Air Force,USA,"Tue Jun 20, 1967 16:19 UTC",Titan IIIB | OPS 4282,StatusRetired,59.0,Partial Failure,USA
3779,3779,US Air Force,USA,"Wed Apr 26, 1967",Titan IIIB | OPS 4243,StatusRetired,59.0,Failure,USA
3799,3799,US Air Force,USA,"Fri Feb 24, 1967 19:55 UTC",Titan IIIB | OPS 4204,StatusRetired,59.0,Success,USA
3815,3815,US Air Force,USA,"Wed Dec 14, 1966 18:14 UTC",Titan IIIB | OPS 8968,StatusRetired,59.0,Success,USA
3839,3839,US Air Force,USA,"Wed Sep 28, 1966 19:12 UTC",Titan IIIB | OPS 4096,StatusRetired,59.0,Success,USA
3855,3855,US Air Force,USA,"Fri Jul 29, 1966 18:43 UTC",Titan IIIB | KH-8,StatusRetired,59.0,Success,USA
3971,3971,US Air Force,USA,"Thu May 06, 1965 15:00 UTC",Titan IIIA | LES 2 & LCS 1,StatusRetired,63.23,Success,USA
3993,3993,US Air Force,USA,"Thu Feb 11, 1965 15:19 UTC",Titan IIIA | LES 1,StatusRetired,63.23,Success,USA
4000,4000,US Air Force,USA,"Thu Dec 10, 1964 16:52 UTC",Titan IIIA | Transtage 2,StatusRetired,63.23,Success,USA
4020,4020,US Air Force,USA,"Tue Sep 01, 1964 15:00 UTC",Titan IIIA | Transtage 1,StatusRetired,63.23,Failure,USA
